0;34\366 2 NONE,34\367 6 NONE,34\364 26 NONE,34\365 2 NONE,34\362 2 NONE,34\363 2 NONE,34\76 3 NONE,34\75 2 NONE,34\368 21 NONE,34\486 2 NONE,34\33 3 NONE,34\32 3 NONE,34\31 2 NONE,34\329 3 NONE,34\36 11 NONE,34\35 19 NONE,34\34 27 NONE,34\39 10 NONE,34\280 1 NONE,34\399 2 NONE,34\418 2 NONE,34\257 26 NONE,34\254 2 NONE,34\393 3 NONE,34\392 9 NONE,34\391 2 NONE,34\259 3 NONE,34\411 1 NONE,34\313 3 NONE,34\312 1 NONE,34\496 2 NONE,34\78 1 NONE,34\316 1 NONE,34\315 2 NONE,34\314 2 NONE,34\319 2 NONE,34\498 1 NONE,34\375 2 NONE,34\377 1 NONE,34\371 23 NONE,34\373 45 NONE,34\372 2 NONE,34\326 3 NONE,34\409 2 NONE,34\327 1 NONE,34\444 2 NONE,34\28 27 NONE,34\29 2 NONE,34\24 1 NONE,34\26 2 NONE,34\27 2 NONE,34\21 4 NONE,34\241 2 NONE,34\243 1 NONE,34\408 2 NONE,34\245 2 NONE,34\247 2 NONE,34\249 2 NONE,34\402 3 NONE,34\401 10 NONE,34\407 2 NONE,34\164 3 NONE,34\165 2 NONE,34\481 1 NONE,34\480 3 NONE,34\487 2 NONE,34\161 2 NONE,34\485 2 NONE,34\484 2 NONE,34\489 2 NONE,34\488 2 NONE,34\491 2 NONE,34\340 1 NONE,34\341 3 NONE,34\104 1 NONE,34\343 45 NONE,34\100 2 NONE,34\347 10 NONE,34\349 2 NONE,34\294 26 NONE,34\109 3 NONE,34\59 45 NONE,34\292 2 NONE,34\52 3 NONE,34\57 5 NONE,34\293 1 NONE,34\279 2 NONE,34\482 3 NONE,34\275 26 NONE,34\270 2 NONE,34\271 1 NONE,34\272 1 NONE,34\173 3 NONE,34\172 30 NONE,34\170 2 NONE,34\478 4 NONE,34\174 1 NONE,34\477 1 NONE,34\179 1 NONE,34\178 330 NONE,34\473 2 NONE,34\470 17 NONE,34\471 1 title,34\115 2 NONE,34\114 2 NONE,34\117 2 NONE,34\111 2 NONE,34\110 2 NONE,34\290 2 NONE,34\291 27 NONE,34\357 1 NONE,34\355 39 NONE,34\119 3 NONE,34\118 1 NONE,34\298 4 NONE,34\48 2 NONE,34\49 2 NONE,34\42 1 NONE,34\40 2 NONE,34\46 2 NONE,34\47 45 NONE,34\44 2 NONE,34\45 1 NONE,34\268 2 NONE,34\263 2 NONE,34\261 2 title,34\267 2 NONE,34\264 2 NONE,34\469 45 NONE,34\468 3 NONE,34\188 2 NONE,34\189 1 NONE,34\186 2 NONE,34\464 26 NONE,34\184 2 NONE,34\185 1 NONE,34\182 3 NONE,34\416 3 NONE,34\181 10 NONE,34\285 2 NONE,34\284 2 NONE,34\287 3 NONE,34\286 2 NONE,34\125 45 NONE,34\127 3 NONE,34\322 2 NONE,34\129 2 NONE,34\320 2 NONE,34\289 2 NONE,34\288 2 NONE,34\79 1 NONE,34\325 2 NONE,34\84 3 NONE,34\86 2 NONE,34\359 1 NONE,34\74 2 NONE,34\458 2 NONE,34\459 2 NONE,34\198 2 NONE,34\474 2 NONE,34\450 2 NONE,34\217 1 NONE,34\215 2 NONE,34\212 3 NONE,34\190 45 NONE,34\193 1 NONE,34\192 1 NONE,34\61 1 NONE,34\63 1 NONE,34\65 2 NONE,34\66 3 NONE,34\420 2 NONE,34\137 2 NONE,34\136 26 NONE,34\135 1 NONE,34\332 2 NONE,34\133 3 NONE,34\131 37 NONE,34\70 3 NONE,34\451 1 NONE,34\1 27 NONE,34\424 10 NONE,34\445 1 NONE,34\196 2 NONE,34\427 2 NONE,34\441 37 NONE,34\96 16 NONE,34\454 2 NONE,34\448 3 NONE,34\209 39 NONE,34\210 2 NONE,34\205 2 NONE,34\453 2 NONE,34\207 2 NONE,34\211 45 NONE,34\201 28 NONE,34\200 18 NONE,34\202 2 NONE,34\99 2 NONE,34\142 1 NONE,34\143 2 NONE,34\140 2 NONE,34\141 2 NONE,34\91 3 NONE,34\90 2 NONE,34\145 4 NONE,34\15 45 NONE,34\14 26 NONE,34\17 1 NONE,34\16 3 NONE,34\11 2 NONE,34\13 26 NONE,34\12 2 NONE,34\432 10 NONE,34\433 45 NONE,34\430 10 NONE,34\431 2 NONE,34\436 3 NONE,34\438 1 NONE,34\439 2 NONE,34\56 2 NONE,34\235 3 NONE,34\236 80 NONE,34\237 1 NONE,34\159 5 NONE,34\151 1 NONE,34\87 2 NONE,34\153 45 NONE,34\85 2 NONE,34\82 2 NONE,34\154 2 NONE,34\80 95 NONE,34\156 2 NONE,34\421 2 NONE,34\226 3 NONE,34\423 2 NONE,34\224 45 NONE,34\223 2 NONE,34\389 3 NONE,34\3 2 NONE,34\220 1 NONE,34\429 2 NONE,34\461 3 NONE,34\380 2 NONE,34\381 13 NONE,34\229 3 NONE,34\228 2 NONE,34\304 1 NONE,34\302 2 NONE,34\303 10 NONE,34\308 1 NONE
010104071583928027831;34\285 2 NONE,34\366 2 NONE,34\365 2 NONE,34\362 2 NONE,34\143 2 NONE,34\289 2 NONE,34\31 2 NONE,34\292 2 NONE,34\65 2 NONE,34\418 2 NONE,34\439 2 NONE,34\458 2 NONE,34\315 2 NONE,34\196 2 NONE,34\111 2 NONE,34\110 2 NONE,34\372 2 NONE,34\49 2 NONE,34\29 2 NONE,34\26 2 NONE,34\241 2 NONE,34\409 2 NONE,34\245 2 NONE,34\264 2 NONE,34\302 2 NONE,34\184 2 NONE
0109195;34\328 1 NONE
011;34\185 1 NONE
01166;34\215 1 NONE
0153156s;34\185 1 NONE
01555;34\463 1 NONE
0167s;34\22 1 NONE
018190;34\460 1 NONE
02;34\287 4 NONE,34\329 1 NONE,34\52 2 NONE,34\125 1 NONE,34\70 4 NONE,34\91 4 NONE,34\328 1 NONE,34\144 3 title,34\109 4 NONE,34\15 1 NONE,34\16 4 NONE,34\382 1 NONE,34\333 6 NONE,34\12 10 NONE,34\448 4 NONE,34\19 3 NONE,34\433 1 NONE,34\398 4 NONE,34\66 4 NONE,34\393 4 NONE,34\416 4 NONE,34\259 4 NONE,34\413 1 NONE,34\313 4 NONE,34\459 6 NONE,34\343 1 NONE,34\198 12 NONE,34\178 1 NONE,34\212 4 NONE,34\235 1 NONE,34\193 1 NONE,34\211 1 NONE,34\373 1 NONE,34\153 1 NONE,34\119 4 NONE,34\131 5 NONE,34\268 34 NONE,34\79 1 NONE,34\74 1 NONE,34\40 35 NONE,34\78 2 NONE,34\47 1 NONE,34\84 1 NONE,34\59 1 NONE,34\224 1 NONE,34\389 5 NONE,34\441 5 NONE,34\229 4 NONE,34\190 1 NONE,34\482 1 NONE,34\480 5 NONE,34\469 1 NONE,34\468 4 NONE,34\485 1 NONE,34\461 4 NONE,34\462 1 NONE
0204007;34\69 1 NONE
0204252;34\328 1 NONE
0207082;34\18 1 NONE
024546;34\428 1 NONE
03;34\366 5 NONE,34\365 5 NONE,34\362 5 NONE,34\368 2 NONE,34\369 1 NONE,34\31 5 NONE,34\36 1 NONE,34\35 2 NONE,34\418 5 NONE,34\393 37 NONE,34\416 36 NONE,34\259 38 NONE,34\313 36 NONE,34\315 5 NONE,34\377 3 NONE,34\373 1 NONE,34\372 5 NONE,34\29 5 NONE,34\25 1 NONE,34\26 5 NONE,34\241 5 NONE,34\409 5 NONE,34\245 5 NONE,34\402 1 NONE,34\401 1 NONE,34\482 3 NONE,34\480 36 NONE,34\341 1 NONE,34\343 1 NONE,34\347 1 NONE,34\109 36 NONE,34\59 1 NONE,34\111 5 NONE,34\52 3 NONE,34\292 5 NONE,34\110 5 NONE,34\355 1 NONE,34\119 36 NONE,34\351 2 NONE,34\49 5 NONE,34\40 8 NONE,34\47 1 NONE,34\268 8 NONE,34\264 5 NONE,34\469 1 NONE,34\468 36 NONE,34\465 1 NONE,34\184 5 NONE,34\461 2 NONE,34\181 1 NONE,34\285 5 NONE,34\287 36 NONE,34\329 3 NONE,34\125 1 NONE,34\70 37 NONE,34\289 5 NONE,34\458 5 NONE,34\199 1 NONE,34\198 8 NONE,34\196 5 NONE,34\212 37 NONE,34\190 1 NONE,34\211 1 NONE,34\65 5 NONE,34\66 37 NONE,34\333 1 NONE,34\131 2 NONE,34\441 2 NONE,34\426 2 NONE,34\448 36 NONE,34\209 1 NONE,34\143 5 NONE,34\91 36 NONE,34\15 1 NONE,34\16 36 NONE,34\229 36 NONE,34\12 8 NONE,34\19 1 NONE,34\18 3 title,34\432 1 NONE,34\433 1 NONE,34\435 2 NONE,34\439 5 NONE,34\239 3 title,34\235 3 NONE,34\153 1 NONE,34\157 1 NONE,34\224 1 NONE,34\425 3 title,34\389 36 NONE,34\2 1 NONE,34\384 29 NONE,34\382 1 NONE,34\383 3 title,34\302 5 NONE
0307023;34\97 1 NONE
0307027;34\97 1 NONE
031x;34\178 1 NONE
0330786;34\483 1 NONE
033587;34\460 1 NONE
0341;34\463 1 NONE
0376;34\284 1 NONE
03f27c9399f18a350b96a7a485c13ad4;34\178 1 NONE
04;34\285 3 NONE,34\341 3 NONE,34\287 11 NONE,34\343 2 NONE,34\362 3 NONE,34\125 2 NONE,34\84 1 NONE,34\70 11 NONE,34\348 2 NONE,34\143 3 NONE,34\289 3 NONE,34\52 1 NONE,34\109 11 NONE,34\15 2 NONE,34\31 3 NONE,34\16 11 NONE,34\72 2 NONE,34\382 1 NONE,34\12 11 NONE,34\292 3 NONE,34\448 11 NONE,34\19 2 NONE,34\40 82 NONE,34\439 3 NONE,34\433 2 NONE,34\251 13 NONE,34\418 3 NONE,34\66 12 NONE,34\49 3 NONE,34\393 12 NONE,34\416 12 NONE,34\259 11 NONE,34\458 3 NONE,34\313 11 NONE,34\172 1 NONE,34\198 14 NONE,34\315 3 NONE,34\232 8 NONE,34\196 3 NONE,34\212 12 NONE,34\190 2 NONE,34\211 2 NONE,34\111 3 NONE,34\110 3 NONE,34\373 2 NONE,34\372 3 NONE,34\91 11 NONE,34\153 2 NONE,34\119 11 NONE,34\131 1 NONE,34\365 3 NONE,34\268 82 NONE,34\59 2 NONE,34\157 3 NONE,34\26 3 NONE,34\369 1 NONE,34\47 2 NONE,34\366 3 NONE,34\241 3 NONE,34\33 1 NONE,34\409 3 NONE,34\224 2 NONE,34\245 3 NONE,34\389 11 NONE,34\441 1 NONE,34\426 4 NONE,34\381 2 NONE,34\229 11 NONE,34\264 3 NONE,34\65 3 NONE,34\480 11 NONE,34\469 2 NONE,34\468 11 NONE,34\302 3 NONE,34\465 1 NONE,34\184 3 NONE,34\461 2 NONE,34\29 3 NONE
0407036;34\97 1 NONE
04653;34\284 1 NONE
047;34\185 1 NONE
048260;34\428 1 NONE
04931;34\463 1 NONE
05;34\285 3 NONE,34\366 3 NONE,34\287 5 NONE,34\123 1 NONE,34\362 3 NONE,34\125 2 NONE,34\70 5 NONE,34\143 3 NONE,34\91 6 NONE,34\289 3 NONE,34\109 5 NONE,34\15 2 NONE,34\31 3 NONE,34\16 5 NONE,34\72 2 NONE,34\12 8 NONE,34\292 3 NONE,34\264 3 NONE,34\19 2 NONE,34\40 2 NONE,34\67 2 NONE,34\439 3 NONE,34\433 2 NONE,34\448 5 NONE,34\418 3 NONE,34\66 5 NONE,34\49 3 NONE,34\393 5 NONE,34\416 5 NONE,34\259 5 NONE,34\458 3 NONE,34\313 5 NONE,34\343 2 NONE,34\198 9 NONE,34\315 3 NONE,34\196 3 NONE,34\212 5 NONE,34\235 2 NONE,34\211 2 NONE,34\371 1 NONE,34\62 46 NONE,34\111 3 NONE,34\110 3 NONE,34\373 2 NONE,34\372 3 NONE,34\353 3 title,34\153 2 NONE,34\119 5 NONE,34\131 1 NONE,34\365 3 NONE,34\268 2 NONE,34\29 3 NONE,34\329 2 NONE,34\26 3 NONE,34\47 2 NONE,34\241 3 NONE,34\59 2 NONE,34\409 3 NONE,34\224 2 NONE,34\245 3 NONE,34\389 5 NONE,34\441 1 NONE,34\52 2 NONE,34\381 1 NONE,34\229 5 NONE,34\190 2 NONE,34\482 2 NONE,34\65 3 NONE,34\480 5 NONE,34\469 2 NONE,34\468 5 NONE,34\302 3 NONE,34\184 3 NONE,34\461 1 NONE
050;34\463 1 NONE
0507053;34\463 1 NONE
05832;34\215 1 NONE
05s;34\185 1 NONE
06;34\285 2 NONE,34\340 5 NONE,34\287 6 NONE,34\329 6 NONE,34\362 2 NONE,34\72 2 NONE,34\341 1 NONE,34\366 2 NONE,34\143 2 NONE,34\289 2 NONE,34\288 1 NONE,34\324 2 NONE,34\109 6 NONE,34\365 2 NONE,34\31 2 NONE,34\16 6 NONE,34\36 1 NONE,34\35 7 NONE,34\12 26 NONE,34\292 2 NONE,34\39 1 NONE,34\448 6 NONE,34\19 5 NONE,34\40 2 NONE,34\67 6 NONE,34\439 2 NONE,34\253 1 NONE,34\52 5 NONE,34\418 2 NONE,34\49 2 NONE,34\393 6 NONE,34\416 6 NONE,34\259 6 NONE,34\485 1 NONE,34\458 2 NONE,34\313 7 NONE,34\490 1 NONE,34\198 29 NONE,34\315 2 NONE,34\196 2 NONE,34\212 6 NONE,34\235 5 NONE,34\368 7 NONE,34\158 1 NONE,34\377 12 NONE,34\111 2 NONE,34\110 2 NONE,34\66 6 NONE,34\372 2 NONE,34\331 1 NONE,34\91 6 NONE,34\119 6 NONE,34\70 6 NONE,34\65 2 NONE,34\268 2 NONE,34\29 2 NONE,34\26 2 NONE,34\369 1 NONE,34\241 2 NONE,34\409 2 NONE,34\178 1 NONE,34\245 2 NONE,34\389 6 NONE,34\54 1 NONE,34\229 6 NONE,34\264 2 NONE,34\482 5 NONE,34\480 6 NONE,34\468 6 NONE,34\302 2 NONE,34\184 2 NONE,34\461 1 NONE,34\169 2 NONE,34\78 2 NONE
060;34\123 2 NONE,34\437 2 NONE
0604034;34\97 1 NONE
060sunny;34\437 4 NONE
0618869;34\9 1 NONE
062;34\437 6 NONE
065;34\466 1 NONE
066662;34\428 1 NONE
06667s;34\185 2 NONE
069283;34\460 1 NONE
06t19;34\209 1 NONE
07;34\285 2 NONE,34\341 1 NONE,34\287 6 NONE,34\365 2 NONE,34\362 2 NONE,34\72 1 NONE,34\70 6 NONE,34\366 2 NONE,34\143 2 NONE,34\91 7 NONE,34\289 2 NONE,34\79 1 NONE,34\109 6 NONE,34\31 2 NONE,34\16 6 NONE,34\12 5 NONE,34\292 2 NONE,34\448 6 NONE,34\19 1 NONE,34\370 1 NONE,34\458 2 NONE,34\418 2 NONE,34\65 2 NONE,34\393 6 NONE,34\275 1 NONE,34\416 6 NONE,34\259 6 NONE,34\313 6 NONE,34\495 1 NONE,34\198 6 NONE,34\315 2 NONE,34\219 1 NONE,34\196 2 NONE,34\212 6 NONE,34\439 2 NONE,34\456 1 NONE,34\377 1 NONE,34\111 2 NONE,34\110 2 NONE,34\66 6 NONE,34\372 2 NONE,34\136 1 NONE,34\119 6 NONE,34\80 2 NONE,34\356 2 title,34\49 2 NONE,34\29 2 NONE,34\26 2 NONE,34\241 2 NONE,34\409 2 NONE,34\178 1 NONE,34\245 2 NONE,34\389 6 NONE,34\426 3 NONE,34\229 6 NONE,34\264 2 NONE,34\480 6 NONE,34\468 7 NONE,34\302 2 NONE,34\465 1 NONE,34\184 2 NONE,34\461 1 NONE,34\462 1 NONE
0700;34\250 1 NONE
072724;34\428 1 NONE
0781;34\265 1 NONE
07em;34\364 1 NONE,34\343 1 NONE,34\125 1 NONE,34\15 1 NONE,34\14 1 NONE,34\13 1 NONE,34\34 1 NONE,34\433 1 NONE,34\257 1 NONE,34\275 1 NONE,34\190 1 NONE,34\211 1 NONE,34\294 1 NONE,34\373 1 NONE,34\291 1 NONE,34\136 1 NONE,34\153 1 NONE,34\131 1 NONE,34\28 1 NONE,34\47 1 NONE,34\59 1 NONE,34\224 1 NONE,34\1 1 NONE,34\441 1 NONE,34\469 1 NONE,34\464 1 NONE,34\201 1 NONE
08;34\285 2 NONE,34\340 20 NONE,34\287 15 NONE,34\365 2 NONE,34\362 2 NONE,34\72 5 NONE,34\126 1 NONE,34\341 6 NONE,34\366 2 NONE,34\143 2 NONE,34\91 15 NONE,34\289 2 NONE,34\109 15 NONE,34\31 2 NONE,34\16 16 NONE,34\12 3 NONE,34\292 2 NONE,34\448 16 NONE,34\370 1 NONE,34\313 15 NONE,34\418 2 NONE,34\65 2 NONE,34\393 15 NONE,34\275 1 NONE,34\416 15 NONE,34\259 15 NONE,34\458 2 NONE,34\173 1 NONE,34\459 1 NONE,34\198 4 NONE,34\315 2 NONE,34\196 2 NONE,34\212 15 NONE,34\439 2 NONE,34\158 1 NONE,34\377 10 NONE,34\111 2 NONE,34\110 2 NONE,34\66 15 NONE,34\372 2 NONE,34\331 1 NONE,34\136 2 NONE,34\119 16 NONE,34\131 5 NONE,34\81 3 NONE,34\70 15 NONE,34\49 2 NONE,34\157 1 NONE,34\26 2 NONE,34\78 1 NONE,34\241 2 NONE,34\446 2 NONE,34\409 2 NONE,34\178 1 NONE,34\245 2 NONE,34\389 15 NONE,34\441 5 NONE,34\386 4 NONE,34\229 15 NONE,34\264 2 NONE,34\304 1 title,34\480 15 NONE,34\468 15 NONE,34\302 2 NONE,34\464 1 NONE,34\184 2 NONE,34\462 1 NONE,34\461 6 title,34\29 2 NONE
080;34\371 1 NONE
0800;34\381 1 NONE,34\236 1 NONE
0806;34\463 1 NONE
0808;34\463 1 NONE
0812;34\463 1 NONE
083194;34\80 1 NONE
08333s;34\185 5 NONE
0893;34\463 1 NONE
08s;34\185 1 NONE
