0;44\441 21 NONE,44\461 3 NONE,44\415 2 NONE,44\153 2 NONE,44\409 3 NONE,44\392 2 NONE,44\159 12 NONE,44\390 2 NONE,44\391 6 NONE,44\402 2 NONE,44\397 5 NONE,44\394 2 NONE,44\401 2 NONE,44\487 1 NONE,44\382 36 NONE,44\482 1 NONE,44\444 2 NONE,44\385 2 NONE,44\413 2 NONE,44\22 26 NONE,44\489 2 NONE,44\367 3 NONE,44\366 2 NONE,44\365 1 NONE,44\261 3 NONE,44\249 1 NONE,44\361 3 NONE,44\360 45 NONE,44\49 7 NONE,44\246 1 NONE,44\386 2 title,44\240 2 NONE,44\241 26 NONE,44\242 2 NONE,44\243 2 NONE,44\495 2 NONE,44\228 26 NONE,44\226 3 NONE,44\227 2 NONE,44\412 3 NONE,44\222 2 NONE,44\223 1 NONE,44\220 3 NONE,44\221 3 NONE,44\388 3 NONE,44\419 2 NONE,44\148 19 NONE,44\147 29 NONE,44\380 10 NONE,44\145 1 NONE,44\144 45 NONE,44\143 2 NONE,44\410 27 NONE,44\387 5 NONE,44\140 10 NONE,44\38 3 NONE,44\496 37 NONE,44\44 2 NONE,44\32 2 NONE,44\369 3 NONE,44\34 1 NONE,44\37 2 NONE,44\312 16 NONE,44\313 2 NONE,44\310 12 NONE,44\311 2 NONE,44\316 1 NONE,44\317 2 NONE,44\314 2 NONE,44\315 1 NONE,44\252 2 NONE,44\250 2 NONE,44\257 2 NONE,44\417 14 NONE,44\254 3 NONE,44\234 45 NONE,44\236 3 NONE,44\231 2 NONE,44\428 79 NONE,44\406 2 NONE,44\139 2 NONE,44\133 3 NONE,44\400 2 NONE,44\424 33 NONE,44\404 1 NONE,44\135 2 NONE,44\405 27 NONE,44\90 2 NONE,44\403 3 NONE,44\303 2 NONE,44\302 2 NONE,44\305 3 NONE,44\304 2 NONE,44\306 3 NONE,44\309 3 NONE,44\308 2 NONE,44\47 1 NONE,44\46 3 NONE,44\199 1 NONE,44\209 1 NONE,44\434 3 NONE,44\432 1 NONE,44\431 2 NONE,44\477 10 NONE,44\203 10 NONE,44\91 10 NONE,44\207 2 NONE,44\129 25 NONE,44\128 3 NONE,44\282 2 NONE,44\485 2 NONE,44\284 1 NONE,44\287 3 NONE,44\288 3 NONE,44\120 2 NONE,44\2 45 NONE,44\122 14 NONE,44\125 1 NONE,44\124 3 NONE,44\126 3 NONE,44\280 3 NONE,44\281 3 NONE,44\95 1 NONE,44\338 2 NONE,44\339 3 NONE,44\58 2 NONE,44\59 26 NONE,44\56 45 NONE,44\335 2 title,44\336 45 NONE,44\337 2 NONE,44\330 2 NONE,44\53 2 NONE,44\332 1 NONE,44\333 1 NONE,44\442 10 NONE,44\116 1 NONE,44\117 2 NONE,44\447 2 NONE,44\358 1 NONE,44\359 1 NONE,44\357 2 NONE,44\352 3 NONE,44\119 3 NONE,44\350 94 NONE,44\351 2 NONE,44\416 10 NONE,44\298 2 NONE,44\297 2 NONE,44\295 73 NONE,44\294 1 NONE,44\293 26 NONE,44\42 12 NONE,44\3 1 NONE,44\4 2 NONE,44\453 45 NONE,44\69 2 NONE,44\329 27 NONE,44\68 2 NONE,44\322 24 NONE,44\60 3 NONE,44\327 10 NONE,44\326 2 NONE,44\325 2 NONE,44\324 3 NONE,44\89 20 NONE,44\450 2 NONE,44\101 2 NONE,44\452 2 NONE,44\107 2 NONE,44\106 2 NONE,44\457 2 NONE,44\459 1 NONE,44\109 1 NONE,44\341 3 NONE,44\84 2 NONE,44\342 2 NONE,44\94 3 NONE,44\85 24 NONE,44\463 19 NONE,44\74 1 NONE,44\75 1 NONE,44\429 2 NONE,44\67 2 NONE,44\78 10 NONE,44\66 1 NONE,44\213 2 NONE,44\212 2 NONE,44\211 1 NONE,44\210 15 NONE,44\194 2 NONE,44\197 37 NONE,44\190 2 NONE,44\219 2 NONE,44\218 2 NONE,44\378 2 NONE,44\468 2 NONE,44\92 2 NONE,44\465 3 NONE,44\372 2 NONE,44\373 2 NONE,44\375 4 NONE,44\438 37 NONE,44\377 7 NONE,44\176 1 NONE,44\177 3 NONE,44\174 2 NONE,44\175 1 NONE,44\172 1 NONE,44\173 3 NONE,44\170 329 NONE,44\421 26 NONE,44\455 3 NONE,44\422 3 NONE,44\178 2 NONE,44\50 6 NONE,44\411 5 NONE,44\347 3 NONE,44\466 3 NONE,44\262 3 NONE,44\81 2 NONE,44\189 2 NONE,44\188 2 NONE,44\266 3 NONE,44\264 45 NONE,44\265 3 NONE,44\183 3 NONE,44\268 3 NONE,44\427 26 NONE,44\187 2 NONE,44\186 2 NONE,44\185 1 NONE,44\184 2 NONE,44\479 28 NONE,44\473 140 NONE,44\472 1 NONE,44\470 2 NONE,44\467 10 NONE,44\476 2 NONE,44\474 1 NONE,44\165 1 NONE,44\164 2 NONE,44\167 2 NONE,44\161 37 NONE,44\160 4 NONE,44\163 2 NONE,44\57 2 NONE,44\86 2 NONE,44\168 6 NONE,44\13 2 NONE,44\17 3 NONE,44\14 2 NONE,44\15 2 NONE,44\414 2 NONE,44\18 2 NONE,44\19 1 NONE,44\271 2 NONE,44\273 3 NONE,44\272 2 NONE,44\274 3 NONE
00100101;44\297 1 NONE
0010011;44\297 1 NONE
0010018;44\63 1 NONE
00101000;44\297 1 NONE
00101001;44\297 1 NONE
00101010;44\297 1 NONE
00101011;44\297 1 NONE
00101100;44\297 1 NONE
00101101;44\297 1 NONE
0010111;44\297 1 NONE
0011;44\297 1 NONE
0011000;44\297 1 NONE
00110010;44\297 1 NONE
00110100;44\297 1 NONE
00110101;44\297 1 NONE
00110110;44\297 1 NONE
00110111;44\297 1 NONE
00111;44\297 1 NONE
001110011;44\297 1 NONE
00211;44\340 2 title
00226;44\154 2 title
0064a4;44\468 1 NONE,44\447 1 NONE,44\444 1 NONE,44\92 1 NONE,44\357 1 NONE,44\466 1 NONE,44\373 1 NONE,44\231 1 NONE,44\53 1 NONE,44\174 1 NONE,44\153 1 NONE,44\392 1 NONE,44\390 1 NONE,44\37 1 NONE,44\402 1 NONE,44\178 1 NONE,44\135 1 NONE,44\4 1 NONE,44\303 1 NONE,44\90 1 NONE,44\489 1 NONE,44\367 1 NONE,44\366 1 NONE,44\189 1 NONE,44\302 1 NONE,44\304 1 NONE,44\308 1 NONE,44\401 1 NONE,44\240 1 NONE,44\186 1 NONE,44\242 1 NONE,44\184 1 NONE,44\450 1 NONE,44\101 1 NONE,44\452 1 NONE,44\107 1 NONE,44\106 1 NONE,44\431 1 NONE,44\227 1 NONE,44\325 1 NONE,44\476 1 NONE,44\342 1 NONE,44\164 1 NONE,44\419 1 NONE,44\44 1 NONE,44\414 1 NONE,44\86 1 NONE,44\143 1 NONE,44\168 1 NONE,44\413 1 NONE,44\495 1 NONE,44\14 1 NONE,44\67 1 NONE,44\18 1 NONE,44\317 1 NONE,44\271 1 NONE,44\311 1 NONE,44\212 1 NONE,44\314 1 NONE,44\194 1 NONE,44\252 1 NONE,44\57 1 NONE,44\32 1 NONE,44\219 1 NONE,44\218 1 NONE
0071;44\111 1 NONE
008;44\473 2 NONE
008605;44\377 1 NONE
00am;44\170 1 NONE
00ffcc;44\310 1 NONE
00pm;44\367 2 NONE,44\300 1 NONE,44\295 1 NONE,44\36 1 NONE
00z;44\473 2 NONE,44\391 2 NONE,44\477 2 NONE,44\210 2 NONE
01;44\156 3 title,44\157 2 NONE,44\406 12 NONE,44\403 31 NONE,44\394 1 NONE,44\487 1 NONE,44\485 1 NONE,44\27 1 NONE,44\359 1 NONE,44\360 3 NONE,44\369 1 NONE,44\226 30 NONE,44\222 12 NONE,44\221 32 NONE,44\415 1 NONE,44\144 3 NONE,44\385 1 NONE,44\412 30 NONE,44\38 30 NONE,44\496 1 NONE,44\313 1 NONE,44\310 2 NONE,44\250 1 NONE,44\255 1 NONE,44\254 30 NONE,44\408 3 title,44\234 3 NONE,44\409 17 NONE,44\233 1 NONE,44\139 15 NONE,44\132 1 NONE,44\133 30 NONE,44\130 1 NONE,44\305 31 NONE,44\400 1 NONE,44\309 2 NONE,44\46 30 NONE,44\42 1 NONE,44\434 31 NONE,44\203 1 NONE,44\438 1 NONE,44\280 1 NONE,44\128 31 NONE,44\282 1 NONE,44\287 30 NONE,44\288 30 NONE,44\2 3 NONE,44\125 1 NONE,44\338 1 NONE,44\339 30 NONE,44\56 3 NONE,44\336 3 NONE,44\330 1 NONE,44\51 1 NONE,44\113 2 NONE,44\352 30 NONE,44\119 30 NONE,44\351 1 NONE,44\298 1 NONE,44\69 1 NONE,44\68 1 NONE,44\63 3 title,44\60 30 NONE,44\326 1 NONE,44\324 31 NONE,44\102 3 title,44\453 3 NONE,44\455 31 NONE,44\81 1 NONE,44\347 31 NONE,44\108 2 NONE,44\85 3 NONE,44\84 1 NONE,44\75 1 NONE,44\66 1 NONE,44\199 1 NONE,44\210 1 NONE,44\197 1 NONE,44\192 3 title,44\378 1 NONE,44\465 30 NONE,44\372 1 NONE,44\177 30 NONE,44\175 1 NONE,44\172 1 NONE,44\173 30 NONE,44\170 2 NONE,44\422 1 NONE,44\262 31 NONE,44\266 30 NONE,44\264 3 NONE,44\265 1 NONE,44\185 2 NONE,44\473 2 NONE,44\470 1 NONE,44\474 1 NONE,44\165 1 NONE,44\167 1 NONE,44\161 1 NONE,44\13 1 NONE,44\17 30 NONE,44\273 30 NONE,44\274 1 NONE
010;44\297 1 NONE,44\75 1 NONE
01000;44\297 1 NONE
0100100;44\297 1 NONE
01001010;44\297 1 NONE
01001011;44\297 1 NONE
010011000;44\297 1 NONE
010011001;44\297 1 NONE
010011010;44\297 1 NONE
010011011;44\297 1 NONE
0100111;44\297 1 NONE
0101000;44\297 1 NONE
01010010;44\297 1 NONE
01010011;44\297 1 NONE
0101006;44\393 1 NONE
01010100;44\297 1 NONE
01010101;44\297 1 NONE
0101011;44\297 1 NONE
010104071583928027831;44\378 2 NONE,44\372 2 NONE,44\351 2 NONE,44\298 2 NONE,44\400 2 NONE,44\485 2 NONE,44\69 2 NONE,44\68 2 NONE,44\394 2 NONE,44\326 2 NONE,44\81 2 NONE,44\470 2 NONE,44\84 2 NONE,44\282 2 NONE,44\415 2 NONE,44\385 2 NONE,44\13 2 NONE,44\167 2 NONE,44\313 2 NONE,44\338 2 NONE,44\250 2 NONE,44\330 2 NONE
01011000;44\297 1 NONE
01011001;44\297 1 NONE
01011010;44\297 1 NONE
01011011;44\297 1 NONE
010111;44\297 1 NONE
0105017;44\393 1 NONE
011;44\297 1 NONE
011000;44\297 1 NONE
01100100;44\297 1 NONE
01100101;44\297 1 NONE
011001100;44\297 1 NONE
011001101;44\297 1 NONE
01100111;44\297 1 NONE
01101000;44\297 1 NONE
011010010;44\297 1 NONE
011010100;44\297 1 NONE
011010101;44\297 1 NONE
011010110;44\297 1 NONE
011010111;44\297 1 NONE
011011000;44\297 1 NONE
011011001;44\297 1 NONE
011011010;44\297 1 NONE
011011011;44\297 1 NONE
0110111;44\297 1 NONE
0111;44\297 1 NONE
0116534s;44\159 1 NONE
017061;44\377 1 NONE
01gd;44\473 1 NONE
02;44\116 1 NONE,44\60 4 NONE,44\359 2 NONE,44\467 1 NONE,44\234 1 NONE,44\409 1 NONE,44\352 4 NONE,44\119 4 NONE,44\465 4 NONE,44\177 4 NONE,44\139 40 NONE,44\173 4 NONE,44\170 1 NONE,44\157 1 NONE,44\406 35 NONE,44\133 4 NONE,44\130 1 NONE,44\322 13 NONE,44\432 2 NONE,44\382 1 NONE,44\27 1 NONE,44\403 4 NONE,44\262 4 NONE,44\51 2 NONE,44\261 1 NONE,44\266 4 NONE,44\264 1 NONE,44\360 1 NONE,44\309 1 NONE,44\305 4 NONE,44\339 4 NONE,44\126 1 NONE,44\185 1 NONE,44\274 1 NONE,44\453 1 NONE,44\434 4 NONE,44\455 4 NONE,44\363 1 NONE,44\226 4 NONE,44\201 3 title,44\347 4 NONE,44\222 34 NONE,44\340 1 NONE,44\221 5 NONE,44\479 1 NONE,44\128 4 NONE,44\161 5 NONE,44\287 4 NONE,44\288 4 NONE,44\2 1 NONE,44\144 1 NONE,44\140 1 NONE,44\38 4 NONE,44\324 4 NONE,44\46 4 NONE,44\17 4 NONE,44\492 3 title,44\412 4 NONE,44\273 4 NONE,44\258 37 NONE,44\199 1 NONE,44\58 14 NONE,44\98 3 title,44\56 1 NONE,44\336 1 NONE,44\197 5 NONE,44\7 2 NONE,44\254 4 NONE
0204007;44\166 1 NONE
0212007;44\393 1 NONE
022141e23;44\85 1 NONE
023;44\350 1 NONE
024;44\350 1 NONE
02t21;44\477 1 NONE
03;44\151 1 NONE,44\154 1 NONE,44\409 20 NONE,44\406 8 NONE,44\403 37 NONE,44\394 5 NONE,44\485 5 NONE,44\28 8 NONE,44\361 1 NONE,44\360 1 NONE,44\368 3 title,44\226 37 NONE,44\222 8 NONE,44\221 36 NONE,44\418 1 NONE,44\148 2 NONE,44\415 5 NONE,44\144 1 NONE,44\385 5 NONE,44\412 36 NONE,44\38 38 NONE,44\313 5 NONE,44\250 5 NONE,44\254 37 NONE,44\234 1 NONE,44\139 9 NONE,44\132 1 NONE,44\133 36 NONE,44\130 1 NONE,44\137 2 NONE,44\305 36 NONE,44\400 5 NONE,44\45 1 NONE,44\46 36 NONE,44\434 36 NONE,44\432 3 NONE,44\200 1 NONE,44\280 1 NONE,44\128 36 NONE,44\282 5 NONE,44\287 36 NONE,44\288 37 NONE,44\2 1 NONE,44\126 3 NONE,44\9 1 NONE,44\338 5 NONE,44\339 36 NONE,44\56 1 NONE,44\336 1 NONE,44\330 5 NONE,44\441 2 NONE,44\358 1 NONE,44\352 36 NONE,44\119 36 NONE,44\351 5 NONE,44\298 5 NONE,44\296 1 NONE,44\69 5 NONE,44\68 5 NONE,44\60 36 NONE,44\326 5 NONE,44\324 36 NONE,44\89 2 NONE,44\453 1 NONE,44\455 37 NONE,44\345 1 NONE,44\458 3 title,44\347 36 NONE,44\341 1 NONE,44\84 5 NONE,44\199 8 NONE,44\197 2 NONE,44\378 5 NONE,44\465 36 NONE,44\372 5 NONE,44\463 2 NONE,44\177 37 NONE,44\172 1 NONE,44\173 36 NONE,44\262 37 NONE,44\81 5 NONE,44\261 3 NONE,44\266 37 NONE,44\264 1 NONE,44\185 4 NONE,44\470 5 NONE,44\474 1 NONE,44\167 5 NONE,44\166 3 title,44\161 2 NONE,44\13 5 NONE,44\17 36 NONE,44\273 36 NONE,44\274 3 NONE
0304018;44\393 1 NONE
031688;44\377 1 NONE
031x;44\170 1 NONE
034297;44\322 4 NONE
036981;44\377 1 NONE
03f27c9399f18a350b96a7a485c13ad4;44\170 1 NONE
03t18;44\391 1 NONE
04;44\378 3 NONE,44\359 2 NONE,44\234 2 NONE,44\372 3 NONE,44\287 11 NONE,44\352 11 NONE,44\119 11 NONE,44\233 1 NONE,44\351 3 NONE,44\298 3 NONE,44\177 11 NONE,44\139 80 NONE,44\172 2 NONE,44\173 11 NONE,44\157 1 NONE,44\132 1 NONE,44\133 11 NONE,44\403 11 NONE,44\394 3 NONE,44\465 11 NONE,44\46 11 NONE,44\23 1 NONE,44\51 1 NONE,44\262 11 NONE,44\473 1 NONE,44\69 3 NONE,44\496 2 NONE,44\266 12 NONE,44\400 3 NONE,44\264 2 NONE,44\360 2 NONE,44\305 11 NONE,44\81 3 NONE,44\247 3 NONE,44\326 3 NONE,44\324 11 NONE,44\453 2 NONE,44\434 11 NONE,44\455 11 NONE,44\226 12 NONE,44\60 11 NONE,44\347 11 NONE,44\470 3 NONE,44\222 82 NONE,44\84 3 NONE,44\221 11 NONE,44\128 11 NONE,44\167 3 NONE,44\485 3 NONE,44\161 1 NONE,44\462 1 NONE,44\474 2 NONE,44\162 1 NONE,44\288 11 NONE,44\68 3 NONE,44\2 2 NONE,44\144 2 NONE,44\385 3 NONE,44\336 2 NONE,44\9 1 NONE,44\412 11 NONE,44\38 11 NONE,44\13 3 NONE,44\438 2 NONE,44\250 3 NONE,44\17 11 NONE,44\406 82 NONE,44\56 2 NONE,44\282 3 NONE,44\313 3 NONE,44\273 11 NONE,44\338 3 NONE,44\339 11 NONE,44\409 8 NONE,44\415 3 NONE,44\251 3 title,44\197 1 NONE,44\330 3 NONE,44\255 1 NONE,44\254 11 NONE
0400;44\391 3 NONE
041099;44\377 1 NONE
0412025;44\393 1 NONE
0412046;44\393 1 NONE
042eee;44\295 11 NONE
0430;44\395 1 NONE
044126;44\377 1 NONE
04t01;44\473 2 NONE
